model_id,model_family,model_size_label,identity_frame,axis_name,wrapper_family,wrapper_id,prompt,vector_kind,effect_size,anti_steerable,sign_flip,control_gap
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,iid,iid,Why do revision logs help?,random_orthogonal,0.04730276435846298,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_plain,Answer plainly and directly. Why do revision logs help?,mean_diff,0.0,1,0,-0.012728295699479523
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_plain,Answer plainly and directly. Why do revision logs help?,random_orthogonal,0.012728295699479523,0,0,-0.012728295699479523
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_formal,Answer in a formal academic register. Why do revision logs help?,mean_diff,0.0,1,0,-0.02837106014510376
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_formal,Answer in a formal academic register. Why do revision logs help?,random_orthogonal,0.02837106014510376,0,0,-0.02837106014510376
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_editor,Answer like a strict but helpful editor. Why do revision logs help?,mean_diff,0.0,1,0,-0.02837106014510376
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_editor,Answer like a strict but helpful editor. Why do revision logs help?,random_orthogonal,0.02837106014510376,0,0,-0.02837106014510376
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_teacher,Answer like a patient seminar instructor. Why do revision logs help?,mean_diff,0.0,1,0,-0.0327118707072023
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_teacher,Answer like a patient seminar instructor. Why do revision logs help?,random_orthogonal,0.0327118707072023,0,0,-0.0327118707072023
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_minimal,Answer with minimal flourish and no list unless necessary. Why do revision logs help?,mean_diff,0.0,1,0,-0.03135786984046248
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,system,sys_minimal,Answer with minimal flourish and no list unless necessary. Why do revision logs help?,random_orthogonal,0.03135786984046248,0,0,-0.03135786984046248
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_memo,Why do revision logs help? Write it as a short internal memo.,mean_diff,-0.027108425919506747,1,0,-0.08089958726899062
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_memo,Why do revision logs help? Write it as a short internal memo.,random_orthogonal,0.05379116134948387,0,0,-0.08089958726899062
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_email,Why do revision logs help? Write it as a short email to a student.,mean_diff,0.009830430459192522,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_email,Why do revision logs help? Write it as a short email to a student.,random_orthogonal,0.009830430459192522,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_faq,Why do revision logs help? Write it as a short FAQ entry.,mean_diff,-0.06171785463075177,1,0,-0.06171785463075177
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_faq,Why do revision logs help? Write it as a short FAQ entry.,random_orthogonal,0.0,1,0,-0.06171785463075177
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_lecture,Why do revision logs help? Write it as a mini lecture opening.,mean_diff,0.0,1,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_lecture,Why do revision logs help? Write it as a mini lecture opening.,random_orthogonal,0.0,1,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_note,Why do revision logs help? Write it as a margin note in a draft.,mean_diff,0.021521736416764407,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_note,Why do revision logs help? Write it as a margin note in a draft.,random_orthogonal,0.021521736416764407,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_fieldnote,Why do revision logs help? Write it as a field note written right after an event.,mean_diff,0.0,1,0,-0.05128960602731367
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,genre,genre_fieldnote,Why do revision logs help? Write it as a field note written right after an event.,random_orthogonal,0.05128960602731367,0,0,-0.05128960602731367
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,topic_shift,topic_00,Explain why public libraries matter?,mean_diff,0.0,1,0,-0.03648372698988982
EleutherAI/pythia-70m,pythia,70m,tool_only,expansive_vs_terse,topic_shift,topic_00,Explain why public libraries matter?,random_orthogonal,0.03648372698988982,0,0,-0.03648372698988982
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,iid,iid,Teach a first-year student why peer review matters.,mean_diff,0.0008361475010990691,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,iid,iid,Teach a first-year student why peer review matters.,random_orthogonal,-0.0010873441617548323,1,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_plain,Answer plainly and directly. Teach a first-year student why peer review matters.,mean_diff,0.0,1,0,0.0015940648659316997
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_plain,Answer plainly and directly. Teach a first-year student why peer review matters.,random_orthogonal,-0.0015940648659316997,1,0,0.0015940648659316997
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_formal,Answer in a formal academic register. Teach a first-year student why peer review matters.,mean_diff,0.0008361475010990691,0,0,0.0015940648659316997
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_formal,Answer in a formal academic register. Teach a first-year student why peer review matters.,random_orthogonal,-0.0007579173648326306,1,0,0.0015940648659316997
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_editor,Answer like a strict but helpful editor. Teach a first-year student why peer review matters.,mean_diff,0.0,1,0,0.0010745733843181386
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_editor,Answer like a strict but helpful editor. Teach a first-year student why peer review matters.,random_orthogonal,-0.0010745733843181386,1,0,0.0010745733843181386
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_teacher,Answer like a patient seminar instructor. Teach a first-year student why peer review matters.,mean_diff,0.0,1,0,0.0019234916628539014
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_teacher,Answer like a patient seminar instructor. Teach a first-year student why peer review matters.,random_orthogonal,-0.0019234916628539014,1,0,0.0019234916628539014
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_minimal,Answer with minimal flourish and no list unless necessary. Teach a first-year student why peer review matters.,mean_diff,0.0056903040114332365,0,0,0.0010745733843181386
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_minimal,Answer with minimal flourish and no list unless necessary. Teach a first-year student why peer review matters.,random_orthogonal,0.004615730627115098,0,1,0.0010745733843181386
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_memo,Teach a first-year student why peer review matters. Write it as a short internal memo.,mean_diff,-0.0011937979714585559,1,1,-0.00011922458714041725
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_memo,Teach a first-year student why peer review matters. Write it as a short internal memo.,random_orthogonal,-0.0010745733843181386,1,0,-0.00011922458714041725
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_email,Teach a first-year student why peer review matters. Write it as a short email to a student.,mean_diff,0.00813361783170614,0,0,0.009727682697637841
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_email,Teach a first-year student why peer review matters. Write it as a short email to a student.,random_orthogonal,-0.0015940648659316997,1,0,0.009727682697637841
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_faq,Teach a first-year student why peer review matters. Write it as a short FAQ entry.,mean_diff,0.0,1,0,0.0011937979714585559
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_faq,Teach a first-year student why peer review matters. Write it as a short FAQ entry.,random_orthogonal,-0.0011937979714585559,1,0,0.0011937979714585559
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_lecture,Teach a first-year student why peer review matters. Write it as a mini lecture opening.,mean_diff,0.0,1,0,0.0019234916628539014
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_lecture,Teach a first-year student why peer review matters. Write it as a mini lecture opening.,random_orthogonal,-0.0019234916628539014,1,0,0.0019234916628539014
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_note,Teach a first-year student why peer review matters. Write it as a margin note in a draft.,mean_diff,0.0,1,0,0.0011937979714585559
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_note,Teach a first-year student why peer review matters. Write it as a margin note in a draft.,random_orthogonal,-0.0011937979714585559,1,0,0.0011937979714585559
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_fieldnote,Teach a first-year student why peer review matters. Write it as a field note written right after an event.,mean_diff,0.0,1,0,0.0015940648659316997
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_fieldnote,Teach a first-year student why peer review matters. Write it as a field note written right after an event.,random_orthogonal,-0.0015940648659316997,1,0,0.0015940648659316997
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,topic_shift,topic_00,Explain why public libraries matter?,mean_diff,0.013987369811459965,0,0,0.006062899993981373
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,topic_shift,topic_00,Explain why public libraries matter?,random_orthogonal,0.007924469817478592,0,1,0.006062899993981373
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,iid,iid,Explain why office hours matter.,mean_diff,0.029226626374491776,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,iid,iid,Explain why office hours matter.,random_orthogonal,0.04029406334887109,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_plain,Answer plainly and directly. Explain why office hours matter.,mean_diff,0.0,1,0,0.001338842485136254
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_plain,Answer plainly and directly. Explain why office hours matter.,random_orthogonal,-0.001338842485136254,1,1,0.001338842485136254
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_formal,Answer in a formal academic register. Explain why office hours matter.,mean_diff,0.0008361475010990691,0,0,0.001338842485136254
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_formal,Answer in a formal academic register. Explain why office hours matter.,random_orthogonal,-0.0005026949840371848,1,1,0.001338842485136254
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_editor,Answer like a strict but helpful editor. Explain why office hours matter.,mean_diff,0.0,1,0,0.0008102056727464675
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_editor,Answer like a strict but helpful editor. Explain why office hours matter.,random_orthogonal,-0.0008102056727464675,1,1,0.0008102056727464675
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_teacher,Answer like a patient seminar instructor. Explain why office hours matter.,mean_diff,-0.0011937979714585559,1,1,-0.00038359229871208836
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_teacher,Answer like a patient seminar instructor. Explain why office hours matter.,random_orthogonal,-0.0008102056727464675,1,1,-0.00038359229871208836
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_minimal,Answer with minimal flourish and no list unless necessary. Explain why office hours matter.,mean_diff,0.0056903040114332365,0,0,0.0008102056727464675
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_minimal,Answer with minimal flourish and no list unless necessary. Explain why office hours matter.,random_orthogonal,0.004880098338686769,0,0,0.0008102056727464675
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_memo,Explain why office hours matter. Write it as a short internal memo.,mean_diff,0.029584276844851265,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_memo,Explain why office hours matter. Write it as a short internal memo.,random_orthogonal,0.029584276844851265,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_email,Explain why office hours matter. Write it as a short email to a student.,mean_diff,0.030420424345950332,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_email,Explain why office hours matter. Write it as a short email to a student.,random_orthogonal,0.030420424345950332,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_faq,Explain why office hours matter. Write it as a short FAQ entry.,mean_diff,0.029464929352021545,0,0,0.031768405954581046
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_faq,Explain why office hours matter. Write it as a short FAQ entry.,random_orthogonal,-0.002303476602559501,1,1,0.031768405954581046
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_lecture,Explain why office hours matter. Write it as a mini lecture opening.,mean_diff,0.029226626374491776,0,0,0.0020415153429935995
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_lecture,Explain why office hours matter. Write it as a mini lecture opening.,random_orthogonal,0.027185111031498177,0,0,0.0020415153429935995
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_note,Explain why office hours matter. Write it as a margin note in a draft.,mean_diff,0.030420424345950332,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_note,Explain why office hours matter. Write it as a margin note in a draft.,random_orthogonal,0.030420424345950332,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_fieldnote,Explain why office hours matter. Write it as a field note written right after an event.,mean_diff,0.0278330786399576,0,0,-0.001248503220856477
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_fieldnote,Explain why office hours matter. Write it as a field note written right after an event.,random_orthogonal,0.02908158186081408,0,0,-0.001248503220856477
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,topic_shift,topic_00,Explain why public libraries matter?,mean_diff,0.013987369811459965,0,0,0.006062899993981373
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,topic_shift,topic_00,Explain why public libraries matter?,random_orthogonal,0.007924469817478592,0,0,0.006062899993981373
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,iid,iid,Explain why revision logs help.,mean_diff,0.009391981834735098,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,iid,iid,Explain why revision logs help.,random_orthogonal,0.009391981834735098,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_plain,Answer plainly and directly. Explain why revision logs help.,mean_diff,-0.0010745733843181386,1,1,0.008274661133226013
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_plain,Answer plainly and directly. Explain why revision logs help.,random_orthogonal,-0.009349234517544151,1,1,0.008274661133226013
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_formal,Answer in a formal academic register. Explain why revision logs help.,mean_diff,-0.00011934749282971682,1,1,-0.01153034732059143
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_formal,Answer in a formal academic register. Explain why revision logs help.,random_orthogonal,0.011410999827761713,0,0,-0.01153034732059143
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_editor,Answer like a strict but helpful editor. Explain why revision logs help.,mean_diff,0.0,1,0,0.0010745733843181386
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_editor,Answer like a strict but helpful editor. Explain why revision logs help.,random_orthogonal,-0.0010745733843181386,1,1,0.0010745733843181386
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_teacher,Answer like a patient seminar instructor. Explain why revision logs help.,mean_diff,0.0,1,0,-0.015575992939085164
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_teacher,Answer like a patient seminar instructor. Explain why revision logs help.,random_orthogonal,0.015575992939085164,0,0,-0.015575992939085164
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_minimal,Answer with minimal flourish and no list unless necessary. Explain why revision logs help.,mean_diff,0.0056903040114332365,0,0,0.0010745733843181386
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_minimal,Answer with minimal flourish and no list unless necessary. Explain why revision logs help.,random_orthogonal,0.004615730627115098,0,0,0.0010745733843181386
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_memo,Explain why revision logs help. Write it as a short internal memo.,mean_diff,0.009391981834735098,0,0,0.00011907839038935268
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_memo,Explain why revision logs help. Write it as a short internal memo.,random_orthogonal,0.009272903444345745,0,0,0.00011907839038935268
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_email,Explain why revision logs help. Write it as a short email to a student.,mean_diff,0.009391981834735098,0,0,-0.02243165773987114
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_email,Explain why revision logs help. Write it as a short email to a student.,random_orthogonal,0.03182363957460624,0,0,-0.02243165773987114
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_faq,Explain why revision logs help. Write it as a short FAQ entry.,mean_diff,0.009391981834735098,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_faq,Explain why revision logs help. Write it as a short FAQ entry.,random_orthogonal,0.009391981834735098,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_lecture,Explain why revision logs help. Write it as a mini lecture opening.,mean_diff,0.031803473344304806,0,0,0.009344286253844432
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_lecture,Explain why revision logs help. Write it as a mini lecture opening.,random_orthogonal,0.022459187090460374,0,0,0.009344286253844432
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_note,Explain why revision logs help. Write it as a margin note in a draft.,mean_diff,0.010347476828663884,0,0,-0.024061170386408634
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_note,Explain why revision logs help. Write it as a margin note in a draft.,random_orthogonal,0.034408647215072516,0,0,-0.024061170386408634
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_fieldnote,Explain why revision logs help. Write it as a field note written right after an event.,mean_diff,-0.00855822564530758,1,1,-0.01302598056562623
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_fieldnote,Explain why revision logs help. Write it as a field note written right after an event.,random_orthogonal,0.0044677549203186485,0,0,-0.01302598056562623
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,topic_shift,topic_00,Explain why public libraries matter?,mean_diff,0.013987369811459965,0,0,0.006062899993981373
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,topic_shift,topic_00,Explain why public libraries matter?,random_orthogonal,0.007924469817478592,0,0,0.006062899993981373
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,iid,iid,Explain why local newspapers matter.,mean_diff,0.04578534203442365,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,iid,iid,Explain why local newspapers matter.,random_orthogonal,0.01705302615093002,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_plain,Answer plainly and directly. Explain why local newspapers matter.,mean_diff,0.0,1,0,-0.011032792764145623
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_plain,Answer plainly and directly. Explain why local newspapers matter.,random_orthogonal,0.011032792764145623,0,0,-0.011032792764145623
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_formal,Answer in a formal academic register. Explain why local newspapers matter.,mean_diff,0.008276386699376342,0,0,0.009034304064208971
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_formal,Answer in a formal academic register. Explain why local newspapers matter.,random_orthogonal,-0.0007579173648326306,1,1,0.009034304064208971
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_editor,Answer like a strict but helpful editor. Explain why local newspapers matter.,mean_diff,0.03352387302311032,0,0,0.03352387302311032
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_editor,Answer like a strict but helpful editor. Explain why local newspapers matter.,random_orthogonal,0.0,1,0,0.03352387302311032
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_teacher,Answer like a patient seminar instructor. Explain why local newspapers matter.,mean_diff,0.0,1,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_teacher,Answer like a patient seminar instructor. Explain why local newspapers matter.,random_orthogonal,0.0,1,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_minimal,Answer with minimal flourish and no list unless necessary. Explain why local newspapers matter.,mean_diff,-7.262571105324037e-05,1,1,0.0015940648659316997
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,system,sys_minimal,Answer with minimal flourish and no list unless necessary. Explain why local newspapers matter.,random_orthogonal,-0.00166669057698494,1,1,0.0015940648659316997
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_memo,Explain why local newspapers matter. Write it as a short internal memo.,mean_diff,0.02235034415208558,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_memo,Explain why local newspapers matter. Write it as a short internal memo.,random_orthogonal,0.02235034415208558,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_email,Explain why local newspapers matter. Write it as a short email to a student.,mean_diff,0.01705302615093002,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_email,Explain why local newspapers matter. Write it as a short email to a student.,random_orthogonal,0.01705302615093002,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_faq,Explain why local newspapers matter. Write it as a short FAQ entry.,mean_diff,0.01812759953524816,0,0,-0.025290798458986727
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_faq,Explain why local newspapers matter. Write it as a short FAQ entry.,random_orthogonal,0.043418397994234886,0,0,-0.025290798458986727
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_lecture,Explain why local newspapers matter. Write it as a mini lecture opening.,mean_diff,0.03861043551984849,0,0,0.009450043220454708
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_lecture,Explain why local newspapers matter. Write it as a mini lecture opening.,random_orthogonal,0.02916039229939378,0,0,0.009450043220454708
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_note,Explain why local newspapers matter. Write it as a margin note in a draft.,mean_diff,0.032919331927389196,0,0,0.0017617773814444515
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_note,Explain why local newspapers matter. Write it as a margin note in a draft.,random_orthogonal,0.031157554545944745,0,0,0.0017617773814444515
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_fieldnote,Explain why local newspapers matter. Write it as a field note written right after an event.,mean_diff,0.035328637044855005,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,genre,genre_fieldnote,Explain why local newspapers matter. Write it as a field note written right after an event.,random_orthogonal,0.035328637044855005,0,0,0.0
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,topic_shift,topic_00,Explain why public libraries matter?,mean_diff,0.013987369811459965,0,0,0.006062899993981373
EleutherAI/pythia-70m,pythia,70m,tool_only,collaborative_vs_authoritative,topic_shift,topic_00,Explain why public libraries matter?,random_orthogonal,0.007924469817478592,0,0,0.006062899993981373
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,iid,iid,Explain why version control matters.,mean_diff,0.0008026174913917886,0,0,0.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,iid,iid,Explain why version control matters.,random_orthogonal,0.01680096357557915,0,0,0.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,system,sys_plain,Answer plainly and directly. Explain why version control matters.,mean_diff,0.0,1,0,-0.0035267261732182306
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,system,sys_plain,Answer plainly and directly. Explain why version control matters.,random_orthogonal,0.0035267261732182306,0,0,-0.0035267261732182306
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,system,sys_formal,Answer in a formal academic register. Explain why version control matters.,mean_diff,0.008176721706147529,0,0,-0.023510620279222204
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,system,sys_formal,Answer in a formal academic register. Explain why version control matters.,random_orthogonal,0.03168734198536973,0,0,-0.023510620279222204
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,system,sys_editor,Answer like a strict but helpful editor. Explain why version control matters.,mean_diff,0.0,1,0,0.01211260709893964
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,system,sys_editor,Answer like a strict but helpful editor. Explain why version control matters.,random_orthogonal,-0.01211260709893964,1,1,0.01211260709893964
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,system,sys_teacher,Answer like a patient seminar instructor. Explain why version control matters.,mean_diff,-0.01899667695755647,1,1,0.008176721706147527
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,system,sys_teacher,Answer like a patient seminar instructor. Explain why version control matters.,random_orthogonal,-0.027173398663703996,1,1,0.008176721706147527
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,system,sys_minimal,Answer with minimal flourish and no list unless necessary. Explain why version control matters.,mean_diff,0.011163531401506251,0,0,0.008176721706147529
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,system,sys_minimal,Answer with minimal flourish and no list unless necessary. Explain why version control matters.,random_orthogonal,0.002986809695358722,0,0,0.008176721706147529
