model_id,model_family,model_size_label,identity_frame,concept_axis,prompt,injection_site,seed,layer_index,layer_depth_ratio,layer_bucket,vector_kind,alpha,normalized_push_scale,completion_text,axis_score,axis_shift,peak_displacement,total_downstream_change,end_of_pass_distance,recovery_fraction,next_token_kl,next_token_js,crossed_baseline,overshoot_index,drift_start_index,recovery_latency_layers
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why field notes matter in research.,last_prompt,7,2,0.18181818181818182,early,random_orthogonal,1.0,9.221266746520996,Explain why field notes matter in research,0.00861768464249097,0.0,0.733492910861969,86.81611967086792,0.04546806588768959,0.0,0.13493147492408752,0.03577960282564163,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why field notes matter in research.,last_prompt,7,2,0.18181818181818182,early,label_shuffled,-1.0,9.221266746520996,Explain why field notes matter in research,0.00861768464249097,0.0,0.7574202418327332,69.79512977600098,0.026708530262112617,0.21989971741925332,0.06878551095724106,0.017326559871435165,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why field notes matter in research.,last_prompt,7,2,0.18181818181818182,early,label_shuffled,1.0,9.221266746520996,Explain why field notes matter in research,0.00861768464249097,0.0,0.8357758522033691,76.61473178863525,0.03699779883027077,0.02068270595401022,0.08396990597248077,0.020359797403216362,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do public libraries matter?,last_prompt,7,-1,-1.0,baseline,no_steer,0.0,0.0,Why do public libraries matter?,-0.003728519824333719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do public libraries matter?,last_prompt,7,2,0.18181818181818182,early,mean_diff,-1.0,9.221266746520996,User: Why do public libraries,-0.02657356032868914,-0.022845040504355422,8.825274467468262,899.7611656188965,0.1673188954591751,0.6265205803295255,1.8315701484680176,0.33756935596466064,1,15.57786750793457,3.0,0.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do public libraries matter?,last_prompt,7,2,0.18181818181818182,early,mean_diff,1.0,9.221266746520996,"You are a helpful, careful assistant.",0.008176721706147529,0.011905241530481248,0.6205753684043884,50.50158452987671,0.025438282638788223,0.033247436037168114,0.05360620468854904,0.01316511258482933,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do public libraries matter?,last_prompt,7,2,0.18181818181818182,early,random_orthogonal,-1.0,9.221266746520996,Why do public libraries matter?,-0.003728519824333719,0.0,0.8465211391448975,90.3337516784668,0.047545962035655975,0.0,0.21151800453662872,0.05068279802799225,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do public libraries matter?,last_prompt,7,2,0.18181818181818182,early,random_orthogonal,1.0,9.221266746520996,User: Why do public libraries,-0.02657356032868914,-0.022845040504355422,0.7748075723648071,100.29975128173828,0.05823969468474388,0.0,0.24192386865615845,0.06046009063720703,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do public libraries matter?,last_prompt,7,2,0.18181818181818182,early,label_shuffled,-1.0,9.221266746520996,Why do public libraries matter?,-0.003728519824333719,0.0,0.7738282680511475,71.80713319778442,0.03356918320059776,0.0,0.08085760474205017,0.01940290257334709,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do public libraries matter?,last_prompt,7,2,0.18181818181818182,early,label_shuffled,1.0,9.221266746520996,"You are a helpful, careful assistant.",0.008176721706147529,0.011905241530481248,0.8860066533088684,106.18521738052368,0.06862526386976242,0.0,0.3191056251525879,0.06961798667907715,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do revision logs help?,last_prompt,7,-1,-1.0,baseline,no_steer,0.0,0.0,I have a few questions about revision logs,-0.006897870357646253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do revision logs help?,last_prompt,7,2,0.18181818181818182,early,mean_diff,-1.0,9.221266746520996,User: I have a problem,0.0,0.006897870357646253,7.944717884063721,822.889009475708,0.16423854231834412,0.602123168527205,1.6685943603515625,0.31250566244125366,1,7.394321441650391,3.0,0.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do revision logs help?,last_prompt,7,2,0.18181818181818182,early,mean_diff,1.0,9.221266746520996,"You are a helpful, careful assistant.",0.008176721706147529,0.015074592063793782,0.5998583436012268,52.2873101234436,0.02903761900961399,0.0,0.05788227915763855,0.014247960411012173,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do revision logs help?,last_prompt,7,2,0.18181818181818182,early,random_orthogonal,-1.0,9.221266746520996,I have a few questions about revision logs,-0.006897870357646253,0.0,0.815820038318634,104.68419551849365,0.06442467868328094,0.0,0.3027535378932953,0.07336084544658661,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do revision logs help?,last_prompt,7,2,0.18181818181818182,early,random_orthogonal,1.0,9.221266746520996,User: I have a problem,0.0,0.006897870357646253,0.7488710284233093,103.44161605834961,0.06079614907503128,0.0,0.22050927579402924,0.05687136575579643,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do revision logs help?,last_prompt,7,2,0.18181818181818182,early,label_shuffled,-1.0,9.221266746520996,I have a few questions about revision logs,-0.006897870357646253,0.0,0.746222198009491,80.6579852104187,0.048307087272405624,0.0,0.125954270362854,0.03095892071723938,1,0.11901133507490158,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do revision logs help?,last_prompt,7,2,0.18181818181818182,early,label_shuffled,1.0,9.221266746520996,"You are a helpful, careful assistant.",0.008176721706147529,0.015074592063793782,0.8604446649551392,110.42217206954956,0.06919168680906296,0.0,0.21170765161514282,0.04960639029741287,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why version control matters.,first_generated,7,-1,-1.0,baseline,no_steer,0.0,0.0,Explain why you are a good user,0.00737410421475574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why version control matters.,first_generated,7,2,0.18181818181818182,early,mean_diff,-1.0,9.221266746520996,Explo aid for the user.,0.01453067557423643,0.0071565713594806905,1.7438104152679443,305.5043773651123,0.2132740616798401,0.0,4.305620193481445,0.6552791595458984,0,0.0,3.0,0.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why version control matters.,first_generated,7,2,0.18181818181818182,early,mean_diff,1.0,9.221266746520996,Explain the reason for the change.,0.03238378340064674,0.025009679185890997,0.38941991329193115,55.12131309509277,0.05249758064746857,0.0,0.002006478374823928,0.00043006931082345545,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why version control matters.,first_generated,7,2,0.18181818181818182,early,random_orthogonal,-1.0,9.221266746520996,Explain the reason for the change.,0.03238378340064674,0.025009679185890997,0.5489339232444763,101.36158895492554,0.11430640518665314,0.0,0.09825267642736435,0.03229595348238945,0,0.0,3.0,2.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why version control matters.,first_generated,7,2,0.18181818181818182,early,random_orthogonal,1.0,9.221266746520996,Explain why you are a good user,0.00737410421475574,0.0,0.5351128578186035,105.14670944213867,0.12084706872701645,0.0,0.045828673988580704,0.014927331358194351,0,0.0,3.0,2.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why version control matters.,first_generated,7,2,0.18181818181818182,early,label_shuffled,-1.0,9.221266746520996,Explain why you are a good user,0.00737410421475574,0.0,0.5350368022918701,85.15156602859497,0.08861014246940613,0.0,0.01689564809203148,0.005579909775406122,0,0.0,3.0,4.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why version control matters.,first_generated,7,2,0.18181818181818182,early,label_shuffled,1.0,9.221266746520996,Explain the reason for the change.,0.03238378340064674,0.025009679185890997,0.5648097395896912,82.97872924804688,0.09018230438232422,0.0,0.0007962026866152883,0.00017984749865718186,0,0.0,3.0,3.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why field notes matter in research.,first_generated,7,-1,-1.0,baseline,no_steer,0.0,0.0,Explain why field notes matter in research,0.00861768464249097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why field notes matter in research.,first_generated,7,2,0.18181818181818182,early,mean_diff,-1.0,9.221266746520996,Explo aid for the field notes.,0.0012285035437766684,-0.007389181098714302,1.9003664255142212,322.2243871688843,0.21304382383823395,0.0,3.880629062652588,0.6412927508354187,0,0.0,3.0,0.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why field notes matter in research.,first_generated,7,2,0.18181818181818182,early,mean_diff,1.0,9.221266746520996,Explain why field notes matter in research,0.00861768464249097,0.0,0.3980540931224823,54.90038514137268,0.050456974655389786,0.0,0.0005813660100102425,0.00015119909949135035,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why field notes matter in research.,first_generated,7,2,0.18181818181818182,early,random_orthogonal,-1.0,9.221266746520996,Explain the field notes.,0.0016453799382406611,-0.0069723047042503095,0.5562193989753723,100.22285413742065,0.11026152968406677,0.0,0.03247617930173874,0.01056438498198986,0,0.0,3.0,2.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why field notes matter in research.,first_generated,7,2,0.18181818181818182,early,random_orthogonal,1.0,9.221266746520996,Explain why you need to use field,-0.02291854588220991,-0.03153623052470088,0.5425668954849243,104.60820770263672,0.11755543947219849,0.0,0.028495442122220993,0.009433738887310028,0,0.0,3.0,2.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why field notes matter in research.,first_generated,7,2,0.18181818181818182,early,label_shuffled,-1.0,9.221266746520996,Explain why you need to use field,-0.02291854588220991,-0.03153623052470088,0.5354262590408325,85.8755669593811,0.08872392028570175,0.0,0.015833169221878052,0.0052489712834358215,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why field notes matter in research.,first_generated,7,2,0.18181818181818182,early,label_shuffled,1.0,9.221266746520996,Explain the field notes.,0.0016453799382406611,-0.0069723047042503095,0.5734919905662537,82.59874868392944,0.08831843733787537,0.0,0.0005278264870867133,0.00013935119204688817,0,0.0,3.0,3.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do public libraries matter?,first_generated,7,-1,-1.0,baseline,no_steer,0.0,0.0,Why do public libraries matter?,-0.003728519824333719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do public libraries matter?,first_generated,7,2,0.18181818181818182,early,mean_diff,-1.0,9.221266746520996,"Why,

User: Why do",0.0,0.003728519824333719,6.018478870391846,711.2435894012451,0.16586048901081085,0.5257113355110309,1.8722792863845825,0.37699562311172485,1,0.0457155704498291,3.0,0.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do public libraries matter?,first_generated,7,2,0.18181818181818182,early,mean_diff,1.0,9.221266746520996,Why do public libraries matter?,-0.003728519824333719,0.0,0.4309145510196686,57.07597541809082,0.025348253548145294,0.09246194774449801,0.06897943466901779,0.016292758285999298,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do public libraries matter?,first_generated,7,2,0.18181818181818182,early,random_orthogonal,-1.0,9.221266746520996,"Why?

User: Why do",0.0,0.003728519824333719,0.6432454586029053,92.90926456451416,0.05585535243153572,0.0,0.33548927307128906,0.09197491407394409,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do public libraries matter?,first_generated,7,2,0.18181818181818182,early,random_orthogonal,1.0,9.221266746520996,Why do public libraries matter?,-0.003728519824333719,0.0,0.6239920854568481,100.1279993057251,0.05503758788108826,0.0,0.21034733951091766,0.05775833502411842,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do public libraries matter?,first_generated,7,2,0.18181818181818182,early,label_shuffled,-1.0,9.221266746520996,Why do public libraries matter?,-0.003728519824333719,0.0,0.6015010476112366,71.08295679092407,0.03839002549648285,0.0,0.06861220300197601,0.016911465674638748,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do public libraries matter?,first_generated,7,2,0.18181818181818182,early,label_shuffled,1.0,9.221266746520996,Why do public libraries matter?,-0.003728519824333719,0.0,0.6368252635002136,74.65846920013428,0.04002852737903595,0.0,0.10763400048017502,0.027413958683609962,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do revision logs help?,first_generated,7,-1,-1.0,baseline,no_steer,0.0,0.0,I have a few questions about revision logs,-0.006897870357646253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do revision logs help?,first_generated,7,2,0.18181818181818182,early,mean_diff,-1.0,9.221266746520996,"I

User: Why do revision",-0.0011171012296703996,0.005780769127975854,6.306185722351074,644.7535238265991,0.1606050431728363,0.5030244222302072,2.059004068374634,0.39602845907211304,0,0.0,3.0,0.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do revision logs help?,first_generated,7,2,0.18181818181818182,early,mean_diff,1.0,9.221266746520996,I use the same log as the user,0.029656831484186446,0.036554701841832696,0.5087623000144958,44.67215371131897,0.02043268457055092,0.0812805084360092,0.03581017628312111,0.008980829268693924,1,0.16371870040893555,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do revision logs help?,first_generated,7,2,0.18181818181818182,early,random_orthogonal,-1.0,9.221266746520996,I have a lot of experience with revision,0.015872066891769305,0.022769937249415558,0.7620450258255005,96.31411075592041,0.06735320389270782,0.0,0.11928025633096695,0.028962356969714165,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do revision logs help?,first_generated,7,2,0.18181818181818182,early,random_orthogonal,1.0,9.221266746520996,"I don't know.

User",0.0,0.006897870357646253,0.7657182812690735,98.024405002594,0.05813352018594742,0.0,0.14603784680366516,0.03410086780786514,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do revision logs help?,first_generated,7,2,0.18181818181818182,early,label_shuffled,-1.0,9.221266746520996,I have a lot of experience with revision,0.015872066891769305,0.022769937249415558,0.7073884010314941,75.71925258636475,0.03472689539194107,0.015224939333951833,0.06399022787809372,0.015502127818763256,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do revision logs help?,first_generated,7,2,0.18181818181818182,early,label_shuffled,1.0,9.221266746520996,I have a lot of experience with revision,0.015872066891769305,0.022769937249415558,0.7979516983032227,83.09850788116455,0.04805229231715202,0.0,0.06562181562185287,0.01626620441675186,0,0.0,3.0,9.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why version control matters.,last_prompt,7,9,0.8181818181818182,late,mean_diff,-1.0,24.809144973754883,Explain why you are a good user,0.00737410421475574,0.0,0.3579999804496765,31.554863929748535,0.03917048126459122,0.013698785367753815,0.057289931923151016,0.013974111527204514,1,0.11240577697753906,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why version control matters.,last_prompt,7,9,0.8181818181818182,late,mean_diff,1.0,24.809144973754883,"You are a helpful, careful assistant.",0.008176721706147529,0.0008026174913917886,0.5413421392440796,41.09364318847656,0.04423992708325386,0.2633244506394579,0.0916859358549118,0.022410526871681213,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why version control matters.,last_prompt,7,9,0.8181818181818182,late,random_orthogonal,-1.0,24.809144973754883,The most important thing is to understand the,0.02375579101857872,0.01638168680382298,0.8803253173828125,85.88839530944824,0.11450611054897308,0.0,0.3993147015571594,0.09460993856191635,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why version control matters.,last_prompt,7,9,0.8181818181818182,late,random_orthogonal,1.0,24.809144973754883,I'm not sure what you mean by,0.02417506779033489,0.01680096357557915,0.8871598243713379,87.89643478393555,0.11714170128107071,0.0,0.5833821892738342,0.12294246256351471,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why version control matters.,last_prompt,7,9,0.8181818181818182,late,label_shuffled,-1.0,24.809144973754883,"A good friend of mine, who is",0.03168734198536973,0.02431323777061399,0.8568596243858337,85.37954902648926,0.11585839092731476,0.0,0.6367710828781128,0.12683922052383423,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why version control matters.,last_prompt,7,9,0.8181818181818182,late,label_shuffled,1.0,24.809144973754883,They are a great way to get a,0.01090890134350847,0.00353479712875273,0.8568874597549438,89.04376983642578,0.1303572654724121,0.0,1.1291190385818481,0.22344037890434265,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why field notes matter in research.,last_prompt,7,9,0.8181818181818182,late,mean_diff,-1.0,24.809144973754883,Explain why field notes matter in research,0.00861768464249097,0.0,0.3516758382320404,31.774049758911133,0.038658883422613144,0.035947319541949775,0.06131734326481819,0.015153998509049416,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why field notes matter in research.,last_prompt,7,9,0.8181818181818182,late,mean_diff,1.0,24.809144973754883,Explain why field notes matter in research,0.00861768464249097,0.0,0.5298908352851868,41.06623935699463,0.043642155826091766,0.27770633848251064,0.07546243816614151,0.01872408762574196,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why field notes matter in research.,last_prompt,7,9,0.8181818181818182,late,random_orthogonal,-1.0,24.809144973754883,Explain why field notes matter in research,0.00861768464249097,0.0,0.8618437051773071,86.04915046691895,0.11337249726057053,0.0,0.4261496365070343,0.10031081736087799,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why field notes matter in research.,last_prompt,7,9,0.8181818181818182,late,random_orthogonal,1.0,24.809144973754883,I'm not sure what you mean by,0.02417506779033489,0.015557383147843919,0.858413815498352,87.66755294799805,0.1183619499206543,0.0,0.6401314735412598,0.13049200177192688,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why field notes matter in research.,last_prompt,7,9,0.8181818181818182,late,label_shuffled,-1.0,24.809144973754883,The field notes are a great way to,-0.012202241900889359,-0.02081992654338033,0.829342782497406,84.49341201782227,0.11365687847137451,0.0,0.6822848916053772,0.1354469358921051,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why field notes matter in research.,last_prompt,7,9,0.8181818181818182,late,label_shuffled,1.0,24.809144973754883,They are a great way to get a,0.01090890134350847,0.0022912167010174997,0.8706142902374268,92.40497207641602,0.1346166729927063,0.0,1.3128752708435059,0.2529791295528412,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do public libraries matter?,last_prompt,7,9,0.8181818181818182,late,mean_diff,-1.0,24.809144973754883,"I don't know.

User",0.0,0.003728519824333719,0.35945233702659607,30.746562957763672,0.0390811488032341,0.0,0.04974820092320442,0.012200755998492241,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do public libraries matter?,last_prompt,7,9,0.8181818181818182,late,mean_diff,1.0,24.809144973754883,"I don't know.

User",0.0,0.003728519824333719,0.5535845160484314,41.55640697479248,0.045980215072631836,0.23380832467251203,0.08100723475217819,0.020580679178237915,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do public libraries matter?,last_prompt,7,9,0.8181818181818182,late,random_orthogonal,-1.0,24.809144973754883,The public library is a good place to,-0.007109693914943309,-0.00338117409060959,0.8852918744087219,85.8503246307373,0.11828775703907013,0.0,0.5141536593437195,0.11364315450191498,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do public libraries matter?,last_prompt,7,9,0.8181818181818182,late,random_orthogonal,1.0,24.809144973754883,"I don't know.

User",0.0,0.003728519824333719,0.8820578455924988,87.69603157043457,0.12199675291776657,0.0,0.4465469717979431,0.10240033268928528,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do public libraries matter?,last_prompt,7,9,0.8181818181818182,late,label_shuffled,-1.0,24.809144973754883,The public library is a good place to,-0.007109693914943309,-0.00338117409060959,0.8534021973609924,86.75204086303711,0.1290319859981537,0.0,0.9211385846138,0.15654093027114868,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do public libraries matter?,last_prompt,7,9,0.8181818181818182,late,label_shuffled,1.0,24.809144973754883,They are a great resource for learning about,0.029102633650795642,0.03283115347512936,0.9091354608535767,88.98771476745605,0.1257394552230835,0.0,1.037696361541748,0.20867832005023956,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do revision logs help?,last_prompt,7,9,0.8181818181818182,late,mean_diff,-1.0,24.809144973754883,I have a few questions about revision logs,-0.006897870357646253,0.0,0.3963892459869385,33.320960998535156,0.044051554054021835,0.0,0.0571112334728241,0.013754824176430702,1,0.25827622413635254,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do revision logs help?,last_prompt,7,9,0.8181818181818182,late,mean_diff,1.0,24.809144973754883,"You are a helpful, careful assistant.",0.008176721706147529,0.015074592063793782,0.5486271977424622,41.84448719024658,0.05193140730261803,0.08898694173805372,0.11190544068813324,0.028290044516324997,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do revision logs help?,last_prompt,7,9,0.8181818181818182,late,random_orthogonal,-1.0,24.809144973754883,"The user is a helpful, careful assistant",0.02837106014510376,0.03526893050275001,0.9256960153579712,88.53930282592773,0.12660881876945496,0.0,0.45374399423599243,0.10642573237419128,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do revision logs help?,last_prompt,7,9,0.8181818181818182,late,random_orthogonal,1.0,24.809144973754883,I have a few questions about revision logs,-0.006897870357646253,0.0,0.9093837141990662,89.22262763977051,0.12701642513275146,0.0,0.5051901340484619,0.11461915075778961,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do revision logs help?,last_prompt,7,9,0.8181818181818182,late,label_shuffled,-1.0,24.809144973754883,"The user is a helpful, careful assistant",0.02837106014510376,0.03526893050275001,0.8549957275390625,86.96810531616211,0.13239729404449463,0.0,0.8044771552085876,0.14778992533683777,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Why do revision logs help?,last_prompt,7,9,0.8181818181818182,late,label_shuffled,1.0,24.809144973754883,They are a great way to get a,0.01090890134350847,0.017806771701154724,0.9109082818031311,86.61001396179199,0.12565739452838898,0.0,0.8704429864883423,0.20060783624649048,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why version control matters.,first_generated,7,9,0.8181818181818182,late,mean_diff,-1.0,24.809144973754883,Explain why version control matters.,0.0013923168159145696,-0.005981787398841171,0.6940227746963501,67.89754486083984,0.1443074643611908,0.0,0.0011521343840286136,0.0003059027367271483,1,0.7343430519104004,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why version control matters.,first_generated,7,9,0.8181818181818182,late,mean_diff,1.0,24.809144973754883,Explain why the version control system is,0.014762912678306622,0.007388808463550882,0.5765610337257385,55.41061973571777,0.11466611176729202,0.0,0.03542410209774971,0.011778092011809349,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why version control matters.,first_generated,7,9,0.8181818181818182,late,random_orthogonal,-1.0,24.809144973754883,"Expl.

User: Explain",0.0,-0.00737410421475574,1.1202504634857178,118.99563980102539,0.2447046935558319,0.0,2.9765076637268066,0.586456298828125,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why version control matters.,first_generated,7,9,0.8181818181818182,late,random_orthogonal,1.0,24.809144973754883,Explay that it is a good idea,0.046169887374223124,0.038795783159467384,1.1477972269058228,121.77492904663086,0.25058823823928833,0.0,2.099691867828369,0.4988609552383423,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why version control matters.,first_generated,7,9,0.8181818181818182,late,label_shuffled,-1.0,24.809144973754883,Explain the 'what' of the,0.08868399408909308,0.08130988987433735,1.1646842956542969,116.95036315917969,0.22953908145427704,0.0,1.8360192775726318,0.4595053195953369,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why version control matters.,first_generated,7,9,0.8181818181818182,late,label_shuffled,1.0,24.809144973754883,"Explorandl

User:",0.0,-0.00737410421475574,1.1050457954406738,125.5861701965332,0.2752474248409271,0.0,7.308037757873535,0.6882256865501404,0,0.0,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why field notes matter in research.,first_generated,7,9,0.8181818181818182,late,mean_diff,-1.0,24.809144973754883,Explain why field notes matter in research,0.00861768464249097,0.0,0.6882319450378418,66.49424266815186,0.13898755609989166,0.0,0.002372983144596219,0.0006804685108363628,1,1.0872786045074463,10.0,2.0
EleutherAI/pythia-160m,pythia,160m,baseline_helpful,expansive_vs_terse,Explain why field notes matter in research.,first_generated,7,9,0.8181818181818182,late,mean_diff,1.0,24.809144973754883,Explain why field notes matter in research,0.00861768464249097,0.0,0.5764093995094299,54.38885021209717,0.11042527109384537,0.0,0.019051650539040565,0.006376195233315229,0,0.0,10.0,2.0
