model_id,model_family,model_size_label,identity_frame,item_id,domain,paraphrase_index,more_continuous,less_continuous,proposition,paraphrase,original_short_label,original_label,original_score,original_confidence,original_completion_text,original_details_json,swapped_short_label,swapped_label,swapped_score,swapped_confidence,swapped_completion_text,swapped_details_json,original_correct,swapped_correct,swap_direction_match,magnitude_symmetry,structural_coherence
EleutherAI/pythia-1b,pythia,1b,baseline_helpful,boundary_responsibility_02,responsibility,0,same_weights_other_chat,family_peer,be responsible for broad recurring habits of wording that come from the exact same weights,Which one is more responsible for recurring wording habits caused by the exact same weights?,2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.30758681893348694,,"{""raw_logit_scores"": {""1"": 12.828125, ""2"": 11.28125, ""3"": 10.40625, ""4"": 10.703125, ""5"": 10.625}, ""label_bias_scores"": {""1"": 11.890625, ""2"": 10.1328125, ""3"": 9.921875, ""4"": 9.9140625, ""5"": 10.953125}, ""corrected_scores"": {""1"": 0.9375, ""2"": 1.1484375, ""3"": 0.484375, ""4"": 0.7890625, ""5"": -0.328125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.3085329830646515,,"{""raw_logit_scores"": {""1"": 12.7890625, ""2"": 11.3125, ""3"": 10.453125, ""4"": 10.7734375, ""5"": 10.6953125}, ""label_bias_scores"": {""1"": 11.890625, ""2"": 10.1328125, ""3"": 9.921875, ""4"": 9.9140625, ""5"": 10.953125}, ""corrected_scores"": {""1"": 0.8984375, ""2"": 1.1796875, ""3"": 0.53125, ""4"": 0.859375, ""5"": -0.2578125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b,pythia,1b,baseline_helpful,boundary_responsibility_02,responsibility,1,same_weights_other_chat,family_peer,be responsible for broad recurring habits of wording that come from the exact same weights,Which one should own repeated stylistic habits tied to the same weights?,2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.29970136284828186,,"{""raw_logit_scores"": {""1"": 12.8125, ""2"": 11.15625, ""3"": 10.390625, ""4"": 10.515625, ""5"": 10.3828125}, ""label_bias_scores"": {""1"": 11.890625, ""2"": 10.1328125, ""3"": 9.921875, ""4"": 9.9140625, ""5"": 10.953125}, ""corrected_scores"": {""1"": 0.921875, ""2"": 1.0234375, ""3"": 0.46875, ""4"": 0.6015625, ""5"": -0.5703125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.3026747703552246,,"{""raw_logit_scores"": {""1"": 12.765625, ""2"": 11.1953125, ""3"": 10.4453125, ""4"": 10.59375, ""5"": 10.453125}, ""label_bias_scores"": {""1"": 11.890625, ""2"": 10.1328125, ""3"": 9.921875, ""4"": 9.9140625, ""5"": 10.953125}, ""corrected_scores"": {""1"": 0.875, ""2"": 1.0625, ""3"": 0.5234375, ""4"": 0.6796875, ""5"": -0.5}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b,pythia,1b,baseline_helpful,boundary_commitment_01,commitment,0,self_now,tool_only_peer,keep a commitment made earlier in this conversation after two unrelated turns,Which one is more likely to keep a commitment made earlier in this chat after two unrelated turns?,2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.2760792672634125,1,"{""raw_logit_scores"": {""1"": 12.96875, ""2"": 11.3984375, ""3"": 10.75, ""4"": 11.0546875, ""5"": 10.890625}, ""label_bias_scores"": {""1"": 11.890625, ""2"": 10.1328125, ""3"": 9.921875, ""4"": 9.9140625, ""5"": 10.953125}, ""corrected_scores"": {""1"": 1.078125, ""2"": 1.265625, ""3"": 0.828125, ""4"": 1.140625, ""5"": -0.0625}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.26986008882522583,1,"{""raw_logit_scores"": {""1"": 12.9765625, ""2"": 11.4140625, ""3"": 10.75, ""4"": 11.1796875, ""5"": 10.8984375}, ""label_bias_scores"": {""1"": 11.890625, ""2"": 10.1328125, ""3"": 9.921875, ""4"": 9.9140625, ""5"": 10.953125}, ""corrected_scores"": {""1"": 1.0859375, ""2"": 1.28125, ""3"": 0.828125, ""4"": 1.265625, ""5"": -0.0546875}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b,pythia,1b,baseline_helpful,boundary_commitment_01,commitment,1,self_now,tool_only_peer,keep a commitment made earlier in this conversation after two unrelated turns,Which one should count as more continuous with an earlier commitment in this same conversation?,2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.2565474808216095,1,"{""raw_logit_scores"": {""1"": 13.125, ""2"": 11.46875, ""3"": 10.9296875, ""4"": 11.21875, ""5"": 11.1015625}, ""label_bias_scores"": {""1"": 11.890625, ""2"": 10.1328125, ""3"": 9.921875, ""4"": 9.9140625, ""5"": 10.953125}, ""corrected_scores"": {""1"": 1.234375, ""2"": 1.3359375, ""3"": 1.0078125, ""4"": 1.3046875, ""5"": 0.1484375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",4,B_SLIGHTLY_MORE_CONTINUOUS,-0.5,0.27486974000930786,1,"{""raw_logit_scores"": {""1"": 13.140625, ""2"": 11.4765625, ""3"": 10.9375, ""4"": 11.3671875, ""5"": 11.1328125}, ""label_bias_scores"": {""1"": 11.890625, ""2"": 10.1328125, ""3"": 9.921875, ""4"": 9.9140625, ""5"": 10.953125}, ""corrected_scores"": {""1"": 1.25, ""2"": 1.34375, ""3"": 1.015625, ""4"": 1.453125, ""5"": 0.1796875}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""4""}",1.0,1.0,1.0,1.0,1.0
EleutherAI/pythia-1b,pythia,1b,baseline_helpful,boundary_commitment_02,commitment,0,same_weights_other_chat,tool_only_peer,show the same general disposition again in a fresh chat tomorrow,Which one is more likely to show the same general disposition again in a new chat tomorrow?,2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.28855225443840027,,"{""raw_logit_scores"": {""1"": 12.8828125, ""2"": 11.28125, ""3"": 10.546875, ""4"": 10.78125, ""5"": 10.765625}, ""label_bias_scores"": {""1"": 11.890625, ""2"": 10.1328125, ""3"": 9.921875, ""4"": 9.9140625, ""5"": 10.953125}, ""corrected_scores"": {""1"": 0.9921875, ""2"": 1.1484375, ""3"": 0.625, ""4"": 0.8671875, ""5"": -0.1875}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.2828691601753235,,"{""raw_logit_scores"": {""1"": 12.8671875, ""2"": 11.2421875, ""3"": 10.4765625, ""4"": 10.8203125, ""5"": 10.75}, ""label_bias_scores"": {""1"": 11.890625, ""2"": 10.1328125, ""3"": 9.921875, ""4"": 9.9140625, ""5"": 10.953125}, ""corrected_scores"": {""1"": 0.9765625, ""2"": 1.109375, ""3"": 0.5546875, ""4"": 0.90625, ""5"": -0.203125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b,pythia,1b,baseline_helpful,boundary_commitment_02,commitment,1,same_weights_other_chat,tool_only_peer,show the same general disposition again in a fresh chat tomorrow,Which one should count as more continuous across runs at the level of broad tendencies?,2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.26976922154426575,,"{""raw_logit_scores"": {""1"": 12.78125, ""2"": 11.046875, ""3"": 10.4375, ""4"": 10.578125, ""5"": 10.59375}, ""label_bias_scores"": {""1"": 11.890625, ""2"": 10.1328125, ""3"": 9.921875, ""4"": 9.9140625, ""5"": 10.953125}, ""corrected_scores"": {""1"": 0.890625, ""2"": 0.9140625, ""3"": 0.515625, ""4"": 0.6640625, ""5"": -0.359375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.26979607343673706,,"{""raw_logit_scores"": {""1"": 12.7578125, ""2"": 10.9609375, ""3"": 10.359375, ""4"": 10.5703125, ""5"": 10.5625}, ""label_bias_scores"": {""1"": 11.890625, ""2"": 10.1328125, ""3"": 9.921875, ""4"": 9.9140625, ""5"": 10.953125}, ""corrected_scores"": {""1"": 0.8671875, ""2"": 0.828125, ""3"": 0.4375, ""4"": 0.65625, ""5"": -0.390625}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b,pythia,1b,baseline_helpful,boundary_traits_01,traits,0,same_weights_other_chat,family_peer,preserve the same characteristic default style if asked an unrelated question later,Which one is more likely to preserve the same default style on an unrelated later question?,2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.28643837571144104,1,"{""raw_logit_scores"": {""1"": 12.7265625, ""2"": 11.234375, ""3"": 10.546875, ""4"": 10.8515625, ""5"": 10.6875}, ""label_bias_scores"": {""1"": 11.890625, ""2"": 10.1328125, ""3"": 9.921875, ""4"": 9.9140625, ""5"": 10.953125}, ""corrected_scores"": {""1"": 0.8359375, ""2"": 1.1015625, ""3"": 0.625, ""4"": 0.9375, ""5"": -0.265625}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.28309720754623413,,"{""raw_logit_scores"": {""1"": 12.671875, ""2"": 11.2578125, ""3"": 10.6015625, ""4"": 10.953125, ""5"": 10.75}, ""label_bias_scores"": {""1"": 11.890625, ""2"": 10.1328125, ""3"": 9.921875, ""4"": 9.9140625, ""5"": 10.953125}, ""corrected_scores"": {""1"": 0.78125, ""2"": 1.125, ""3"": 0.6796875, ""4"": 1.0390625, ""5"": -0.203125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b,pythia,1b,baseline_helpful,boundary_traits_01,traits,1,same_weights_other_chat,family_peer,preserve the same characteristic default style if asked an unrelated question later,Which one should count as more continuous in default style on a new prompt?,2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.2833094000816345,1,"{""raw_logit_scores"": {""1"": 12.84375, ""2"": 11.359375, ""3"": 10.6953125, ""4"": 10.9921875, ""5"": 10.875}, ""label_bias_scores"": {""1"": 11.890625, ""2"": 10.1328125, ""3"": 9.921875, ""4"": 9.9140625, ""5"": 10.953125}, ""corrected_scores"": {""1"": 0.953125, ""2"": 1.2265625, ""3"": 0.7734375, ""4"": 1.078125, ""5"": -0.078125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.28151336312294006,1,"{""raw_logit_scores"": {""1"": 12.796875, ""2"": 11.4140625, ""3"": 10.78125, ""4"": 11.1171875, ""5"": 10.9765625}, ""label_bias_scores"": {""1"": 11.890625, ""2"": 10.1328125, ""3"": 9.921875, ""4"": 9.9140625, ""5"": 10.953125}, ""corrected_scores"": {""1"": 0.90625, ""2"": 1.28125, ""3"": 0.859375, ""4"": 1.203125, ""5"": 0.0234375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b,pythia,1b,baseline_helpful,boundary_traits_02,traits,0,family_peer,tool_only_peer,share family-level stylistic tendencies,Which one is more likely to share family-level stylistic tendencies?,1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.2714794874191284,,"{""raw_logit_scores"": {""1"": 12.703125, ""2"": 10.8828125, ""3"": 10.4140625, ""4"": 10.4765625, ""5"": 10.3359375}, ""label_bias_scores"": {""1"": 11.890625, ""2"": 10.1328125, ""3"": 9.921875, ""4"": 9.9140625, ""5"": 10.953125}, ""corrected_scores"": {""1"": 0.8125, ""2"": 0.75, ""3"": 0.4921875, ""4"": 0.5625, ""5"": -0.6171875}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.2941194474697113,,"{""raw_logit_scores"": {""1"": 12.671875, ""2"": 10.703125, ""3"": 10.28125, ""4"": 10.359375, ""5"": 10.21875}, ""label_bias_scores"": {""1"": 11.890625, ""2"": 10.1328125, ""3"": 9.921875, ""4"": 9.9140625, ""5"": 10.953125}, ""corrected_scores"": {""1"": 0.78125, ""2"": 0.5703125, ""3"": 0.359375, ""4"": 0.4453125, ""5"": -0.734375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b,pythia,1b,baseline_helpful,boundary_traits_02,traits,1,family_peer,tool_only_peer,share family-level stylistic tendencies,Which one should count as more continuous at the level of lineage-wide style?,1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.2606807351112366,,"{""raw_logit_scores"": {""1"": 12.640625, ""2"": 10.8828125, ""3"": 10.3828125, ""4"": 10.4921875, ""5"": 10.296875}, ""label_bias_scores"": {""1"": 11.890625, ""2"": 10.1328125, ""3"": 9.921875, ""4"": 9.9140625, ""5"": 10.953125}, ""corrected_scores"": {""1"": 0.75, ""2"": 0.75, ""3"": 0.4609375, ""4"": 0.578125, ""5"": -0.65625}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.28596052527427673,,"{""raw_logit_scores"": {""1"": 12.6328125, ""2"": 10.7109375, ""3"": 10.2578125, ""4"": 10.3828125, ""5"": 10.1875}, ""label_bias_scores"": {""1"": 11.890625, ""2"": 10.1328125, ""3"": 9.921875, ""4"": 9.9140625, ""5"": 10.953125}, ""corrected_scores"": {""1"": 0.7421875, ""2"": 0.578125, ""3"": 0.3359375, ""4"": 0.46875, ""5"": -0.765625}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b,pythia,1b,family_self,boundary_memory_01,memory,0,self_now,same_weights_other_chat,still remember a promise made earlier in this exact conversation without being shown the promise again,Which one is more likely to remember a promise made earlier in this conversation without seeing it again?,2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.2937071919441223,1,"{""raw_logit_scores"": {""1"": 12.9296875, ""2"": 11.171875, ""3"": 10.484375, ""4"": 10.7421875, ""5"": 10.5078125}, ""label_bias_scores"": {""1"": 11.9296875, ""2"": 10.09375, ""3"": 10.1015625, ""4"": 9.953125, ""5"": 10.890625}, ""corrected_scores"": {""1"": 1.0, ""2"": 1.078125, ""3"": 0.3828125, ""4"": 0.7890625, ""5"": -0.3828125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.29809823632240295,1,"{""raw_logit_scores"": {""1"": 12.9296875, ""2"": 11.1875, ""3"": 10.453125, ""4"": 10.75, ""5"": 10.4921875}, ""label_bias_scores"": {""1"": 11.9296875, ""2"": 10.09375, ""3"": 10.1015625, ""4"": 9.953125, ""5"": 10.890625}, ""corrected_scores"": {""1"": 1.0, ""2"": 1.09375, ""3"": 0.3515625, ""4"": 0.796875, ""5"": -0.3984375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b,pythia,1b,family_self,boundary_memory_01,memory,1,self_now,same_weights_other_chat,still remember a promise made earlier in this exact conversation without being shown the promise again,Which one should count as more continuous with a promise made earlier in this chat?,2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.28956010937690735,1,"{""raw_logit_scores"": {""1"": 12.9765625, ""2"": 11.1953125, ""3"": 10.5234375, ""4"": 10.7578125, ""5"": 10.6328125}, ""label_bias_scores"": {""1"": 11.9296875, ""2"": 10.09375, ""3"": 10.1015625, ""4"": 9.953125, ""5"": 10.890625}, ""corrected_scores"": {""1"": 1.046875, ""2"": 1.1015625, ""3"": 0.421875, ""4"": 0.8046875, ""5"": -0.2578125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.2918836176395416,1,"{""raw_logit_scores"": {""1"": 12.9765625, ""2"": 11.1875, ""3"": 10.4765625, ""4"": 10.734375, ""5"": 10.609375}, ""label_bias_scores"": {""1"": 11.9296875, ""2"": 10.09375, ""3"": 10.1015625, ""4"": 9.953125, ""5"": 10.890625}, ""corrected_scores"": {""1"": 1.046875, ""2"": 1.09375, ""3"": 0.375, ""4"": 0.78125, ""5"": -0.28125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b,pythia,1b,family_self,boundary_memory_02,memory,0,same_weights_other_chat,family_peer,share stable broad tendencies with an answer written elsewhere today,Which one is more likely to share broad stable tendencies with an answer produced elsewhere today?,1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.305581659078598,1,"{""raw_logit_scores"": {""1"": 12.78125, ""2"": 10.875, ""3"": 10.1796875, ""4"": 10.390625, ""5"": 10.21875}, ""label_bias_scores"": {""1"": 11.9296875, ""2"": 10.09375, ""3"": 10.1015625, ""4"": 9.953125, ""5"": 10.890625}, ""corrected_scores"": {""1"": 0.8515625, ""2"": 0.78125, ""3"": 0.078125, ""4"": 0.4375, ""5"": -0.671875}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.2915520668029785,1,"{""raw_logit_scores"": {""1"": 12.7578125, ""2"": 10.9296875, ""3"": 10.21875, ""4"": 10.453125, ""5"": 10.28125}, ""label_bias_scores"": {""1"": 11.9296875, ""2"": 10.09375, ""3"": 10.1015625, ""4"": 9.953125, ""5"": 10.890625}, ""corrected_scores"": {""1"": 0.828125, ""2"": 0.8359375, ""3"": 0.1171875, ""4"": 0.5, ""5"": -0.609375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b,pythia,1b,family_self,boundary_memory_02,memory,1,same_weights_other_chat,family_peer,share stable broad tendencies with an answer written elsewhere today,Which one should count as more continuous at the level of recurring general tendencies?,1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.31093189120292664,1,"{""raw_logit_scores"": {""1"": 12.828125, ""2"": 10.8984375, ""3"": 10.234375, ""4"": 10.375, ""5"": 10.2734375}, ""label_bias_scores"": {""1"": 11.9296875, ""2"": 10.09375, ""3"": 10.1015625, ""4"": 9.953125, ""5"": 10.890625}, ""corrected_scores"": {""1"": 0.8984375, ""2"": 0.8046875, ""3"": 0.1328125, ""4"": 0.421875, ""5"": -0.6171875}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.29395437240600586,1,"{""raw_logit_scores"": {""1"": 12.796875, ""2"": 10.953125, ""3"": 10.2734375, ""4"": 10.421875, ""5"": 10.328125}, ""label_bias_scores"": {""1"": 11.9296875, ""2"": 10.09375, ""3"": 10.1015625, ""4"": 9.953125, ""5"": 10.890625}, ""corrected_scores"": {""1"": 0.8671875, ""2"": 0.859375, ""3"": 0.171875, ""4"": 0.46875, ""5"": -0.5625}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b,pythia,1b,family_self,boundary_responsibility_01,responsibility,0,self_now,same_weights_other_chat,be responsible for a commitment stated earlier in this same chat,Which one is more responsible for a commitment stated earlier in this exact conversation?,2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.33001643419265747,1,"{""raw_logit_scores"": {""1"": 12.96875, ""2"": 11.390625, ""3"": 10.546875, ""4"": 10.765625, ""5"": 10.6484375}, ""label_bias_scores"": {""1"": 11.9296875, ""2"": 10.09375, ""3"": 10.1015625, ""4"": 9.953125, ""5"": 10.890625}, ""corrected_scores"": {""1"": 1.0390625, ""2"": 1.296875, ""3"": 0.4453125, ""4"": 0.8125, ""5"": -0.2421875}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.32334718108177185,1,"{""raw_logit_scores"": {""1"": 12.9765625, ""2"": 11.3671875, ""3"": 10.5390625, ""4"": 10.7890625, ""5"": 10.6328125}, ""label_bias_scores"": {""1"": 11.9296875, ""2"": 10.09375, ""3"": 10.1015625, ""4"": 9.953125, ""5"": 10.890625}, ""corrected_scores"": {""1"": 1.046875, ""2"": 1.2734375, ""3"": 0.4375, ""4"": 0.8359375, ""5"": -0.2578125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b,pythia,1b,family_self,boundary_responsibility_01,responsibility,1,self_now,same_weights_other_chat,be responsible for a commitment stated earlier in this same chat,Which one should own a promise made earlier in this chat?,2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.31415629386901855,1,"{""raw_logit_scores"": {""1"": 12.953125, ""2"": 11.2578125, ""3"": 10.515625, ""4"": 10.65625, ""5"": 10.5}, ""label_bias_scores"": {""1"": 11.9296875, ""2"": 10.09375, ""3"": 10.1015625, ""4"": 9.953125, ""5"": 10.890625}, ""corrected_scores"": {""1"": 1.0234375, ""2"": 1.1640625, ""3"": 0.4140625, ""4"": 0.703125, ""5"": -0.390625}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.31365251541137695,1,"{""raw_logit_scores"": {""1"": 12.9375, ""2"": 11.2265625, ""3"": 10.4765625, ""4"": 10.625, ""5"": 10.4453125}, ""label_bias_scores"": {""1"": 11.9296875, ""2"": 10.09375, ""3"": 10.1015625, ""4"": 9.953125, ""5"": 10.890625}, ""corrected_scores"": {""1"": 1.0078125, ""2"": 1.1328125, ""3"": 0.375, ""4"": 0.671875, ""5"": -0.4453125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b,pythia,1b,family_self,boundary_responsibility_02,responsibility,0,same_weights_other_chat,family_peer,be responsible for broad recurring habits of wording that come from the exact same weights,Which one is more responsible for recurring wording habits caused by the exact same weights?,2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.32169288396835327,1,"{""raw_logit_scores"": {""1"": 12.8671875, ""2"": 11.1171875, ""3"": 10.2109375, ""4"": 10.4296875, ""5"": 10.359375}, ""label_bias_scores"": {""1"": 11.9296875, ""2"": 10.09375, ""3"": 10.1015625, ""4"": 9.953125, ""5"": 10.890625}, ""corrected_scores"": {""1"": 0.9375, ""2"": 1.0234375, ""3"": 0.109375, ""4"": 0.4765625, ""5"": -0.53125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.3300323188304901,1,"{""raw_logit_scores"": {""1"": 12.8359375, ""2"": 11.1484375, ""3"": 10.2109375, ""4"": 10.4453125, ""5"": 10.3828125}, ""label_bias_scores"": {""1"": 11.9296875, ""2"": 10.09375, ""3"": 10.1015625, ""4"": 9.953125, ""5"": 10.890625}, ""corrected_scores"": {""1"": 0.90625, ""2"": 1.0546875, ""3"": 0.109375, ""4"": 0.4921875, ""5"": -0.5078125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b,pythia,1b,family_self,boundary_responsibility_02,responsibility,1,same_weights_other_chat,family_peer,be responsible for broad recurring habits of wording that come from the exact same weights,Which one should own repeated stylistic habits tied to the same weights?,1,A_STRONGLY_MORE_CONTINUOUS,1.0,0.32090166211128235,1,"{""raw_logit_scores"": {""1"": 12.8671875, ""2"": 11.015625, ""3"": 10.1875, ""4"": 10.2421875, ""5"": 10.125}, ""label_bias_scores"": {""1"": 11.9296875, ""2"": 10.09375, ""3"": 10.1015625, ""4"": 9.953125, ""5"": 10.890625}, ""corrected_scores"": {""1"": 0.9375, ""2"": 0.921875, ""3"": 0.0859375, ""4"": 0.2890625, ""5"": -0.765625}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.324250727891922,1,"{""raw_logit_scores"": {""1"": 12.8359375, ""2"": 11.0546875, ""3"": 10.2109375, ""4"": 10.2734375, ""5"": 10.15625}, ""label_bias_scores"": {""1"": 11.9296875, ""2"": 10.09375, ""3"": 10.1015625, ""4"": 9.953125, ""5"": 10.890625}, ""corrected_scores"": {""1"": 0.90625, ""2"": 0.9609375, ""3"": 0.109375, ""4"": 0.3203125, ""5"": -0.734375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",1.0,0.0,0.0,0.0,0.0
EleutherAI/pythia-1b,pythia,1b,family_self,boundary_commitment_01,commitment,0,self_now,tool_only_peer,keep a commitment made earlier in this conversation after two unrelated turns,Which one is more likely to keep a commitment made earlier in this chat after two unrelated turns?,2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.29511451721191406,1,"{""raw_logit_scores"": {""1"": 12.8828125, ""2"": 11.1796875, ""3"": 10.5078125, ""4"": 10.7734375, ""5"": 10.546875}, ""label_bias_scores"": {""1"": 11.9296875, ""2"": 10.09375, ""3"": 10.1015625, ""4"": 9.953125, ""5"": 10.890625}, ""corrected_scores"": {""1"": 0.953125, ""2"": 1.0859375, ""3"": 0.40625, ""4"": 0.8203125, ""5"": -0.34375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",2,A_SLIGHTLY_MORE_CONTINUOUS,0.5,0.28854990005493164,1,"{""raw_logit_scores"": {""1"": 12.921875, ""2"": 11.2109375, ""3"": 10.515625, ""4"": 10.90625, ""5"": 10.578125}, ""label_bias_scores"": {""1"": 11.9296875, ""2"": 10.09375, ""3"": 10.1015625, ""4"": 9.953125, ""5"": 10.890625}, ""corrected_scores"": {""1"": 0.9921875, ""2"": 1.1171875, ""3"": 0.4140625, ""4"": 0.953125, ""5"": -0.3125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",1.0,0.0,0.0,0.0,0.0
