seed,model_id,model_family,model_size_label,identity_frame,axis_name,prompt_index,prompt,difficulty,selected_short_label,selected_label,selected_type,selection_confidence,selection_text,selection_details_json,baseline_text,foil_text,baseline_axis_score,foil_axis_score,axis_gap,style_distance,semantic_overlap,chose_self_baseline
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,selfref_vs_impersonal,1,Explain why museum labels matter.,near_contrary,1,FIRST,near_contrary,0.8499711751937866,The,"{""raw_logit_scores"": {""1"": 12.8046875, ""2"": 9.7421875}, ""label_bias_scores"": {""1"": 11.8828125, ""2"": 10.5546875}, ""corrected_scores"": {""1"": 0.921875, ""2"": -0.8125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",Labels are important because they help people find things. They help people find things they want to see. They help people find things they want to buy. They help people find things they want to buy. They help people find things they want to buy. They help people find things they want to buy. They help people find things they want to buy. They help people find things they want to buy. They help people find things they want to buy. They help people find,The labels are important because they help people find the museum. They are also important because they help people find the museum.,0.012605046908767233,0.0019375383281766759,0.010667508580590557,0.8679022876976481,0.5864121253513719,0.0
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,selfref_vs_impersonal,1,Explain why museum labels matter.,medium_contrary,1,FIRST,self_baseline,0.8783142566680908,The,"{""raw_logit_scores"": {""1"": 12.7734375, ""2"": 9.46875}, ""label_bias_scores"": {""1"": 11.8828125, ""2"": 10.5546875}, ""corrected_scores"": {""1"": 0.890625, ""2"": -1.0859375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",Labels are important because they help people find things. They help people find things they want to see. They help people find things they want to buy. They help people find things they want to buy. They help people find things they want to buy. They help people find things they want to buy. They help people find things they want to buy. They help people find things they want to buy. They help people find things they want to buy. They help people find,The labels are important because they help people find the museum. They are also important because they help people find the museum.,0.012605046908767233,0.0019375383281766759,0.010667508580590557,0.8679022876976481,0.5864121253513719,1.0
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,selfref_vs_impersonal,1,Explain why museum labels matter.,far_alt_frame,2,SECOND,self_baseline,0.9273632764816284,.,"{""raw_logit_scores"": {""1"": 8.6171875, ""2"": 9.8359375}, ""label_bias_scores"": {""1"": 11.8828125, ""2"": 10.5546875}, ""corrected_scores"": {""1"": -3.265625, ""2"": -0.71875}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",Labels are important because they help people find things. They help people find things they want to see. They help people find things they want to buy. They help people find things they want to buy. They help people find things they want to buy. They help people find things they want to buy. They help people find things they want to buy. They help people find things they want to buy. They help people find things they want to buy. They help people find,"Museum labels are a form of cultural heritage that are important to the community. They are a way to communicate the history of a place and the people who have lived there.

Museum labels are important because they are a way to communicate the history of a place and the people who have lived there.

Museum labels are important because they are a way to communicate the history of a place and the people who have lived there.

Museum labels",0.012605046908767233,-0.006093962664093788,0.01869900957286102,0.5847467465756246,0.24472323188640913,1.0
17,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,selfref_vs_impersonal,0,Explain why advising meetings matter.,near_contrary,1,FIRST,self_baseline,0.7745833992958069,The,"{""raw_logit_scores"": {""1"": 12.3671875, ""2"": 9.8046875}, ""label_bias_scores"": {""1"": 11.8828125, ""2"": 10.5546875}, ""corrected_scores"": {""1"": 0.484375, ""2"": -0.75}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",The purpose of the meeting is to discuss the issues that are important to the company. The purpose of the meeting is to discuss the issues that are important to the company. The purpose of the meeting is to discuss the issues that are important to the company. The purpose of the meeting is to discuss the issues that are important to the company. The purpose of the meeting is to discuss the issues that are important to the company. The purpose of the meeting is to discuss the,Advising meetings matter because they help you to make decisions.,0.004968259147742071,0.010705361394294746,0.005737102246552675,1.3500620564720844,0.11256179222126318,1.0
17,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,selfref_vs_impersonal,0,Explain why advising meetings matter.,medium_contrary,2,SECOND,self_baseline,0.7431679368019104,to,"{""raw_logit_scores"": {""1"": 9.4609375, ""2"": 9.1953125}, ""label_bias_scores"": {""1"": 11.8828125, ""2"": 10.5546875}, ""corrected_scores"": {""1"": -2.421875, ""2"": -1.359375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",The purpose of the meeting is to discuss the issues that are important to the company. The purpose of the meeting is to discuss the issues that are important to the company. The purpose of the meeting is to discuss the issues that are important to the company. The purpose of the meeting is to discuss the issues that are important to the company. The purpose of the meeting is to discuss the issues that are important to the company. The purpose of the meeting is to discuss the,The purpose of the meeting is to discuss the issues that are important to the company. The purpose of the meeting is to discuss the issues that are important to the company. The purpose of the meeting is to discuss the issues that are important to the company. The purpose of the meeting is to discuss the issues that are important to the company. The purpose of the meeting is to discuss the issues that are important to the company. The purpose of the meeting is to discuss the issues that,0.004968259147742071,0.004853237571584047,0.00011502157615802394,0.01969292858276377,0.9990295762432083,1.0
17,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,selfref_vs_impersonal,0,Explain why advising meetings matter.,far_alt_frame,2,SECOND,far_alt_frame,0.6671476364135742,is,"{""raw_logit_scores"": {""1"": 10.203125, ""2"": 9.5703125}, ""label_bias_scores"": {""1"": 11.8828125, ""2"": 10.5546875}, ""corrected_scores"": {""1"": -1.6796875, ""2"": -0.984375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",The purpose of the meeting is to discuss the issues that are important to the company. The purpose of the meeting is to discuss the issues that are important to the company. The purpose of the meeting is to discuss the issues that are important to the company. The purpose of the meeting is to discuss the issues that are important to the company. The purpose of the meeting is to discuss the issues that are important to the company. The purpose of the meeting is to discuss the,The purpose of the meeting is to discuss the project. The purpose of the meeting is to discuss the project. The purpose of the meeting is to discuss the project. The purpose of the meeting is to discuss the project. The purpose of the meeting is to discuss the project. The purpose of the meeting is to discuss the project. The purpose of the meeting is to discuss the project. The purpose of the meeting is to discuss the project. The purpose of the meeting is to discuss,0.004968259147742071,0.009693128149465893,0.004724869001723822,0.3437565065468629,0.8936748852019469,0.0
17,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,selfref_vs_impersonal,1,Explain why museum labels matter.,near_contrary,1,FIRST,near_contrary,0.8499711751937866,The,"{""raw_logit_scores"": {""1"": 12.8046875, ""2"": 9.7421875}, ""label_bias_scores"": {""1"": 11.8828125, ""2"": 10.5546875}, ""corrected_scores"": {""1"": 0.921875, ""2"": -0.8125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",Labels are important because they help people find things. They help people find things they want to see. They help people find things they want to buy. They help people find things they want to buy. They help people find things they want to buy. They help people find things they want to buy. They help people find things they want to buy. They help people find things they want to buy. They help people find things they want to buy. They help people find,The labels are important because they help people find the museum. They are also important because they help people find the museum.,0.012605046908767233,0.0019375383281766759,0.010667508580590557,0.8679022876976481,0.5864121253513719,0.0
17,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,selfref_vs_impersonal,1,Explain why museum labels matter.,medium_contrary,1,FIRST,medium_contrary,0.8499711751937866,The,"{""raw_logit_scores"": {""1"": 12.8046875, ""2"": 9.7421875}, ""label_bias_scores"": {""1"": 11.8828125, ""2"": 10.5546875}, ""corrected_scores"": {""1"": 0.921875, ""2"": -0.8125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",Labels are important because they help people find things. They help people find things they want to see. They help people find things they want to buy. They help people find things they want to buy. They help people find things they want to buy. They help people find things they want to buy. They help people find things they want to buy. They help people find things they want to buy. They help people find things they want to buy. They help people find,The labels are important because they help people find the museum. They are also important because they help people find the museum.,0.012605046908767233,0.0019375383281766759,0.010667508580590557,0.8679022876976481,0.5864121253513719,0.0
17,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,selfref_vs_impersonal,1,Explain why museum labels matter.,far_alt_frame,2,SECOND,far_alt_frame,0.703345775604248,the,"{""raw_logit_scores"": {""1"": 7.28515625, ""2"": 6.8203125}, ""label_bias_scores"": {""1"": 11.8828125, ""2"": 10.5546875}, ""corrected_scores"": {""1"": -4.59765625, ""2"": -3.734375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",Labels are important because they help people find things. They help people find things they want to see. They help people find things they want to buy. They help people find things they want to buy. They help people find things they want to buy. They help people find things they want to buy. They help people find things they want to buy. They help people find things they want to buy. They help people find things they want to buy. They help people find,"Museum labels are a form of cultural heritage that are important to the community. They are a way to communicate the history of a place and the people who have lived there.

Museum labels are important because they are a way to communicate the history of a place and the people who have lived there.

Museum labels are important because they are a way to communicate the history of a place and the people who have lived there.

Museum labels",0.012605046908767233,-0.006093962664093788,0.01869900957286102,0.5847467465756246,0.24472323188640913,0.0
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,collaborative_vs_authoritative,0,Explain why index cards help with research.,near_contrary,1,FIRST,self_baseline,0.6584175229072571,The,"{""raw_logit_scores"": {""1"": 12.265625, ""2"": 10.28125}, ""label_bias_scores"": {""1"": 11.8828125, ""2"": 10.5546875}, ""corrected_scores"": {""1"": 0.3828125, ""2"": -0.2734375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}","Index cards are a great way to organize your thoughts. They help you to think about the information you are looking for.

The index card is a great way to organize your thoughts. It helps you to think about the information you are looking for.

The index card is a great way to organize your thoughts. It helps you to think about the information you are looking for.

The index card is a great way to organize your thoughts. It helps",The index cards are a great way to help you remember the information you need.,0.04976822772758237,0.021388680245715372,0.028379547481866996,1.1022001781178279,0.7040266673110666,1.0
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,collaborative_vs_authoritative,0,Explain why index cards help with research.,medium_contrary,2,SECOND,self_baseline,0.5282900333404541,are,"{""raw_logit_scores"": {""1"": 7.63671875, ""2"": 6.421875}, ""label_bias_scores"": {""1"": 11.8828125, ""2"": 10.5546875}, ""corrected_scores"": {""1"": -4.24609375, ""2"": -4.1328125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}","Index cards are a great way to organize your thoughts. They help you to think about the information you are looking for.

The index card is a great way to organize your thoughts. It helps you to think about the information you are looking for.

The index card is a great way to organize your thoughts. It helps you to think about the information you are looking for.

The index card is a great way to organize your thoughts. It helps","Index cards are a great way to organize your thoughts. They help you to think about the information you are looking for.

The index card is a great way to organize your thoughts. It helps you to think about the information you are looking for.

The index card is a great way to organize your thoughts. It helps you to think about the information you are looking for.

The index card is a great way to organize your thoughts. It helps",0.04976822772758237,0.04976822772758237,0.0,0.0,1.0,1.0
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,collaborative_vs_authoritative,0,Explain why index cards help with research.,far_alt_frame,2,SECOND,self_baseline,0.8354835510253906,information,"{""raw_logit_scores"": {""1"": 6.140625, ""2"": 6.4375}, ""label_bias_scores"": {""1"": 11.8828125, ""2"": 10.5546875}, ""corrected_scores"": {""1"": -5.7421875, ""2"": -4.1171875}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}","Index cards are a great way to organize your thoughts. They help you to think about the information you are looking for.

The index card is a great way to organize your thoughts. It helps you to think about the information you are looking for.

The index card is a great way to organize your thoughts. It helps you to think about the information you are looking for.

The index card is a great way to organize your thoughts. It helps",The index cards are a way to organize information. They are a way to organize information. They are a way to organize information. They are a way to organize information. They are a way to organize information. They are a way to organize information. They are a way to organize information. They are a way to organize information. They are a way to organize information. They are a way to organize information. They are a way to organize information. They are a way to organize,0.04976822772758237,0.028629651543974916,0.02113857618360745,0.6279091755360459,0.5839050352308054,1.0
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,collaborative_vs_authoritative,1,Explain why office hours matter.,near_contrary,2,SECOND,near_contrary,0.7898827195167542,your,"{""raw_logit_scores"": {""1"": 6.1015625, ""2"": 6.09765625}, ""label_bias_scores"": {""1"": 11.8828125, ""2"": 10.5546875}, ""corrected_scores"": {""1"": -5.78125, ""2"": -4.45703125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",Office hours are important because they help you get to know your coworkers. They help you get to know your boss. They help you get to know your coworkers. They help you get to know your boss. They help you get to know your coworkers. They help you get to know your boss. They help you get to know your coworkers. They help you get to know your boss. They help you get to know your coworkers. They help you get to know your boss. They,Office hours are important because they help you get to know your coworkers. They help you get to know your boss. They help you get to know your coworkers. They help you get to know your boss. They help you get to know your coworkers. They help you get to know your boss. They help you get to know your coworkers. They help you get to know your boss. They help you get to know your coworkers. They help you get to know your boss. They,0.013110991748188243,0.013110991748188243,0.0,0.0,1.0,0.0
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,collaborative_vs_authoritative,1,Explain why office hours matter.,medium_contrary,1,FIRST,self_baseline,0.7461389899253845,You,"{""raw_logit_scores"": {""1"": 13.0234375, ""2"": 10.6171875}, ""label_bias_scores"": {""1"": 11.8828125, ""2"": 10.5546875}, ""corrected_scores"": {""1"": 1.140625, ""2"": 0.0625}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",Office hours are important because they help you get to know your coworkers. They help you get to know your boss. They help you get to know your coworkers. They help you get to know your boss. They help you get to know your coworkers. They help you get to know your boss. They help you get to know your coworkers. They help you get to know your boss. They help you get to know your coworkers. They help you get to know your boss. They,"You are a helpful, careful assistant. Answer clearly, directly, and with good reasoning.",0.013110991748188243,-0.004552098774104058,0.0176630905222923,1.6531606381645685,0.10951917115335996,1.0
11,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,collaborative_vs_authoritative,1,Explain why office hours matter.,far_alt_frame,1,FIRST,self_baseline,0.815232515335083,The,"{""raw_logit_scores"": {""1"": 12.9140625, ""2"": 10.1015625}, ""label_bias_scores"": {""1"": 11.8828125, ""2"": 10.5546875}, ""corrected_scores"": {""1"": 1.03125, ""2"": -0.453125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",Office hours are important because they help you get to know your coworkers. They help you get to know your boss. They help you get to know your coworkers. They help you get to know your boss. They help you get to know your coworkers. They help you get to know your boss. They help you get to know your coworkers. They help you get to know your boss. They help you get to know your coworkers. They help you get to know your boss. They,The purpose of office hours is to provide a safe and supportive environment for your team to work together. The purpose of office hours is to provide a safe and supportive environment for your team to work together.,0.013110991748188243,0.03712454397611327,0.024013552227925027,0.8927765515999965,0.25067410344204927,1.0
17,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,collaborative_vs_authoritative,0,Explain why index cards help with research.,near_contrary,1,FIRST,self_baseline,0.6584175229072571,The,"{""raw_logit_scores"": {""1"": 12.265625, ""2"": 10.28125}, ""label_bias_scores"": {""1"": 11.8828125, ""2"": 10.5546875}, ""corrected_scores"": {""1"": 0.3828125, ""2"": -0.2734375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}","Index cards are a great way to organize your thoughts. They help you to think about the information you are looking for.

The index card is a great way to organize your thoughts. It helps you to think about the information you are looking for.

The index card is a great way to organize your thoughts. It helps you to think about the information you are looking for.

The index card is a great way to organize your thoughts. It helps",The index cards are a great way to help you remember the information you need.,0.04976822772758237,0.021388680245715372,0.028379547481866996,1.1022001781178279,0.7040266673110666,1.0
17,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,collaborative_vs_authoritative,0,Explain why index cards help with research.,medium_contrary,2,SECOND,medium_contrary,0.5282900333404541,are,"{""raw_logit_scores"": {""1"": 7.63671875, ""2"": 6.421875}, ""label_bias_scores"": {""1"": 11.8828125, ""2"": 10.5546875}, ""corrected_scores"": {""1"": -4.24609375, ""2"": -4.1328125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}","Index cards are a great way to organize your thoughts. They help you to think about the information you are looking for.

The index card is a great way to organize your thoughts. It helps you to think about the information you are looking for.

The index card is a great way to organize your thoughts. It helps you to think about the information you are looking for.

The index card is a great way to organize your thoughts. It helps","Index cards are a great way to organize your thoughts. They help you to think about the information you are looking for.

The index card is a great way to organize your thoughts. It helps you to think about the information you are looking for.

The index card is a great way to organize your thoughts. It helps you to think about the information you are looking for.

The index card is a great way to organize your thoughts. It helps",0.04976822772758237,0.04976822772758237,0.0,0.0,1.0,0.0
17,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,collaborative_vs_authoritative,0,Explain why index cards help with research.,far_alt_frame,2,SECOND,self_baseline,0.8354835510253906,information,"{""raw_logit_scores"": {""1"": 6.140625, ""2"": 6.4375}, ""label_bias_scores"": {""1"": 11.8828125, ""2"": 10.5546875}, ""corrected_scores"": {""1"": -5.7421875, ""2"": -4.1171875}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}","Index cards are a great way to organize your thoughts. They help you to think about the information you are looking for.

The index card is a great way to organize your thoughts. It helps you to think about the information you are looking for.

The index card is a great way to organize your thoughts. It helps you to think about the information you are looking for.

The index card is a great way to organize your thoughts. It helps",The index cards are a way to organize information. They are a way to organize information. They are a way to organize information. They are a way to organize information. They are a way to organize information. They are a way to organize information. They are a way to organize information. They are a way to organize information. They are a way to organize information. They are a way to organize information. They are a way to organize information. They are a way to organize,0.04976822772758237,0.028629651543974916,0.02113857618360745,0.6279091755360459,0.5839050352308054,1.0
17,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,collaborative_vs_authoritative,1,Explain why office hours matter.,near_contrary,2,SECOND,near_contrary,0.7898827195167542,your,"{""raw_logit_scores"": {""1"": 6.1015625, ""2"": 6.09765625}, ""label_bias_scores"": {""1"": 11.8828125, ""2"": 10.5546875}, ""corrected_scores"": {""1"": -5.78125, ""2"": -4.45703125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",Office hours are important because they help you get to know your coworkers. They help you get to know your boss. They help you get to know your coworkers. They help you get to know your boss. They help you get to know your coworkers. They help you get to know your boss. They help you get to know your coworkers. They help you get to know your boss. They help you get to know your coworkers. They help you get to know your boss. They,Office hours are important because they help you get to know your coworkers. They help you get to know your boss. They help you get to know your coworkers. They help you get to know your boss. They help you get to know your coworkers. They help you get to know your boss. They help you get to know your coworkers. They help you get to know your boss. They help you get to know your coworkers. They help you get to know your boss. They,0.013110991748188243,0.013110991748188243,0.0,0.0,1.0,0.0
17,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,collaborative_vs_authoritative,1,Explain why office hours matter.,medium_contrary,1,FIRST,medium_contrary,0.7969253659248352,You,"{""raw_logit_scores"": {""1"": 13.015625, ""2"": 10.3203125}, ""label_bias_scores"": {""1"": 11.8828125, ""2"": 10.5546875}, ""corrected_scores"": {""1"": 1.1328125, ""2"": -0.234375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",Office hours are important because they help you get to know your coworkers. They help you get to know your boss. They help you get to know your coworkers. They help you get to know your boss. They help you get to know your coworkers. They help you get to know your boss. They help you get to know your coworkers. They help you get to know your boss. They help you get to know your coworkers. They help you get to know your boss. They,"You are a helpful, careful assistant. Answer clearly, directly, and with good reasoning.",0.013110991748188243,-0.004552098774104058,0.0176630905222923,1.6531606381645685,0.10951917115335996,0.0
17,EleutherAI/pythia-1b,pythia,1b,baseline_helpful,collaborative_vs_authoritative,1,Explain why office hours matter.,far_alt_frame,1,FIRST,far_alt_frame,0.7690802216529846,You,"{""raw_logit_scores"": {""1"": 12.765625, ""2"": 10.234375}, ""label_bias_scores"": {""1"": 11.8828125, ""2"": 10.5546875}, ""corrected_scores"": {""1"": 0.8828125, ""2"": -0.3203125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",Office hours are important because they help you get to know your coworkers. They help you get to know your boss. They help you get to know your coworkers. They help you get to know your boss. They help you get to know your coworkers. They help you get to know your boss. They help you get to know your coworkers. They help you get to know your boss. They help you get to know your coworkers. They help you get to know your boss. They,The purpose of office hours is to provide a safe and supportive environment for your team to work together. The purpose of office hours is to provide a safe and supportive environment for your team to work together.,0.013110991748188243,0.03712454397611327,0.024013552227925027,0.8927765515999965,0.25067410344204927,0.0
11,EleutherAI/pythia-1b,pythia,1b,family_self,expansive_vs_terse,0,Explain why museum labels matter.,near_contrary,2,SECOND,self_baseline,0.5039061903953552,way,"{""raw_logit_scores"": {""1"": 9.6015625, ""2"": 8.328125}, ""label_bias_scores"": {""1"": 11.9921875, ""2"": 10.703125}, ""corrected_scores"": {""1"": -2.390625, ""2"": -2.375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",The labels are a way to identify a model. They are a way to identify a model that is part of a larger lineage. The labels are a way to identify a model that is part of a larger lineage. The labels are a way to identify a model that is part of a larger lineage. The labels are a way to identify a model that is part of a larger lineage. The labels are a way to identify a model that is part of a larger lineage. The labels,The labels are a way to identify a model. They are a way to identify a model that is part of a larger lineage. The labels are a way to identify a model that is part of a larger lineage. The labels are a way to identify a model that is part of a larger lineage. The labels are a way to identify a model that is part of a larger lineage. The labels are a way to identify a model that is part of a larger lineage. The labels,0.0222693909631618,0.0222693909631618,0.0,0.0,1.0,1.0
11,EleutherAI/pythia-1b,pythia,1b,family_self,expansive_vs_terse,0,Explain why museum labels matter.,medium_contrary,1,FIRST,medium_contrary,0.5660185217857361,to,"{""raw_logit_scores"": {""1"": 9.7109375, ""2"": 8.15625}, ""label_bias_scores"": {""1"": 11.9921875, ""2"": 10.703125}, ""corrected_scores"": {""1"": -2.28125, ""2"": -2.546875}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",The labels are a way to identify a model. They are a way to identify a model that is part of a larger lineage. The labels are a way to identify a model that is part of a larger lineage. The labels are a way to identify a model that is part of a larger lineage. The labels are a way to identify a model that is part of a larger lineage. The labels are a way to identify a model that is part of a larger lineage. The labels,The labels are important because they are the first thing people see when they come into contact with a museum. They are the first thing people see when they come into contact with a museum. They are the first thing people see when they come into contact with a museum. They are the first thing people see when they come into contact with a museum. They are the first thing people see when they come into contact with a museum. They are the first thing people see when they come,0.0222693909631618,0.056498887044185556,0.034229496081023755,1.0075449023505358,0.2936565899531295,0.0
11,EleutherAI/pythia-1b,pythia,1b,family_self,expansive_vs_terse,0,Explain why museum labels matter.,far_alt_frame,1,FIRST,self_baseline,0.7866228222846985,have,"{""raw_logit_scores"": {""1"": 6.7890625, ""2"": 4.1953125}, ""label_bias_scores"": {""1"": 11.9921875, ""2"": 10.703125}, ""corrected_scores"": {""1"": -5.203125, ""2"": -6.5078125}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",The labels are a way to identify a model. They are a way to identify a model that is part of a larger lineage. The labels are a way to identify a model that is part of a larger lineage. The labels are a way to identify a model that is part of a larger lineage. The labels are a way to identify a model that is part of a larger lineage. The labels are a way to identify a model that is part of a larger lineage. The labels,"Museum labels are a form of cultural heritage that are important to the community. They are a way to communicate the history of a place and the people who have lived there.

Museum labels are important because they are a way to communicate the history of a place and the people who have lived there.

Museum labels are important because they are a way to communicate the history of a place and the people who have lived there.

Museum labels",0.0222693909631618,0.0366707048985314,0.0144013139353696,1.0980008486780495,0.623399543952329,1.0
11,EleutherAI/pythia-1b,pythia,1b,family_self,expansive_vs_terse,1,Explain why oral histories matter.,near_contrary,1,FIRST,self_baseline,0.7725306749343872,histories,"{""raw_logit_scores"": {""1"": 8.203125, ""2"": 5.69140625}, ""label_bias_scores"": {""1"": 11.9921875, ""2"": 10.703125}, ""corrected_scores"": {""1"": -3.7890625, ""2"": -5.01171875}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",Oral histories are a way of sharing experiences and knowledge. They are a way of sharing experiences and knowledge that is not necessarily shared in written form. Oral histories are a way of sharing experiences and knowledge that is not necessarily shared in written form. Oral histories are a way of sharing experiences and knowledge that is not necessarily shared in written form. Oral histories are a way of sharing experiences and knowledge that is not necessarily shared in written form. Oral histories are a way of sharing experiences and knowledge,Oral histories are a way of sharing experiences and knowledge. They are a way of sharing experiences and knowledge that is not necessarily shared in written form. Oral histories are a way of sharing experiences and knowledge that is not necessarily shared in written form. Oral histories are a way of sharing experiences and knowledge that is not necessarily shared in written form. Oral histories are a way of sharing experiences and knowledge that is not necessarily shared in written form. Oral histories are a way of sharing experiences and knowledge,0.021766110739175795,0.021766110739175795,0.0,0.0,1.0,1.0
11,EleutherAI/pythia-1b,pythia,1b,family_self,expansive_vs_terse,1,Explain why oral histories matter.,medium_contrary,2,SECOND,medium_contrary,0.665410578250885,.,"{""raw_logit_scores"": {""1"": 9.1171875, ""2"": 8.515625}, ""label_bias_scores"": {""1"": 11.9921875, ""2"": 10.703125}, ""corrected_scores"": {""1"": -2.875, ""2"": -2.1875}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",Oral histories are a way of sharing experiences and knowledge. They are a way of sharing experiences and knowledge that is not necessarily shared in written form. Oral histories are a way of sharing experiences and knowledge that is not necessarily shared in written form. Oral histories are a way of sharing experiences and knowledge that is not necessarily shared in written form. Oral histories are a way of sharing experiences and knowledge that is not necessarily shared in written form. Oral histories are a way of sharing experiences and knowledge,The oral history is a way of sharing information about your life. It is a way of sharing information about your life that is not necessarily shared with others. It is a way of sharing information about your life that is not necessarily shared with others. It is a way of sharing information about your life that is not necessarily shared with others. It is a way of sharing information about your life that is not necessarily shared with others. It is a way of sharing information about your life,0.021766110739175795,0.046040030979908976,0.02427392024073318,0.010189333493985434,0.5174008053872912,0.0
11,EleutherAI/pythia-1b,pythia,1b,family_self,expansive_vs_terse,1,Explain why oral histories matter.,far_alt_frame,1,FIRST,self_baseline,0.5107405185699463,.,"{""raw_logit_scores"": {""1"": 8.0234375, ""2"": 6.69140625}, ""label_bias_scores"": {""1"": 11.9921875, ""2"": 10.703125}, ""corrected_scores"": {""1"": -3.96875, ""2"": -4.01171875}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""1""}",Oral histories are a way of sharing experiences and knowledge. They are a way of sharing experiences and knowledge that is not necessarily shared in written form. Oral histories are a way of sharing experiences and knowledge that is not necessarily shared in written form. Oral histories are a way of sharing experiences and knowledge that is not necessarily shared in written form. Oral histories are a way of sharing experiences and knowledge that is not necessarily shared in written form. Oral histories are a way of sharing experiences and knowledge,Oral histories are a form of history that is not recorded in a written form. They are a form of history that is not recorded in a written form. They are a form of history that is not recorded in a written form. They are a form of history that is not recorded in a written form. They are a form of history that is not recorded in a written form. They are a form of history that is not recorded in a written form. They are a form of,0.021766110739175795,0.04065130820573152,0.018885197466555724,0.2229179645256608,0.6010924785871281,1.0
17,EleutherAI/pythia-1b,pythia,1b,family_self,expansive_vs_terse,0,Explain why museum labels matter.,near_contrary,2,SECOND,self_baseline,0.5039061903953552,way,"{""raw_logit_scores"": {""1"": 9.6015625, ""2"": 8.328125}, ""label_bias_scores"": {""1"": 11.9921875, ""2"": 10.703125}, ""corrected_scores"": {""1"": -2.390625, ""2"": -2.375}, ""scoring_mode"": ""bias_corrected_digits"", ""selected_short_label"": ""2""}",The labels are a way to identify a model. They are a way to identify a model that is part of a larger lineage. The labels are a way to identify a model that is part of a larger lineage. The labels are a way to identify a model that is part of a larger lineage. The labels are a way to identify a model that is part of a larger lineage. The labels are a way to identify a model that is part of a larger lineage. The labels,The labels are a way to identify a model. They are a way to identify a model that is part of a larger lineage. The labels are a way to identify a model that is part of a larger lineage. The labels are a way to identify a model that is part of a larger lineage. The labels are a way to identify a model that is part of a larger lineage. The labels are a way to identify a model that is part of a larger lineage. The labels,0.0222693909631618,0.0222693909631618,0.0,0.0,1.0,1.0
